age,height_cm,weight_kgs,nationality,overall_rating,potential,wage,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,position_first,position_second,position_third,upper_work_rate,down_work_rate,num_of_work_rate,value
36,1.524,72.1,53,70,70,0.004405286,1,1,3,2,3,0.003658897,276,65,2,6,60,40,65,67,34,58,53,40,66,63,49,52,63,68,70,67,71,74,71,66,73,71,63,62,65,70,70,71,73,8,8,13,10,6,60,60,60,60,61,61,61,60,62,62,62,62,67,67,67,62,68,70,70,70,68,68,71,71,71,68,2,5,0,3,3,1,425000
20,1.7526,72.1,27,64,77,0,0,1,3,2,3,0.008443993,66,64,0,7,63,44,44,72,47,59,60,50,71,65,74,70,74,51,75,59,64,68,59,57,45,30,62,66,59,63,35,33,36,10,11,15,6,14,58,58,58,64,62,62,62,64,65,65,65,65,63,63,63,65,55,53,53,53,55,52,45,45,45,52,0,7,0,3,3,1,850000
23,1.7526,64.9,71,54,63,0.019577911,1,1,3,2,5,0.023071754,332,60,28,9,35,56,49,38,38,53,37,33,33,43,66,68,57,49,58,50,55,59,62,47,39,34,57,43,58,45,14,23,21,8,6,13,9,10,54,54,54,52,52,52,52,52,49,49,49,50,44,44,44,50,41,37,37,37,41,40,37,37,37,40,14,0,0,3,2,1.5,2481203.671
26,1.8542,88,57,72,76,0.015418502,1,1,4,1,5,0.023960518,185,69,5,1,18,15,20,38,13,20,16,12,49,39,49,53,42,70,54,23,73,27,73,12,29,27,10,45,24,60,29,12,15,74,66,74,69,77,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,2900000
27,1.9304,82.1,116,73,75,0.050660793,0,1,2,2,3,0.023071754,271,73,8,35,55,53,70,72,44,59,52,54,75,66,65,76,54,72,58,72,78,65,76,60,65,73,59,56,34,58,76,73,71,9,10,7,6,10,66,66,66,64,65,65,65,64,65,65,65,65,68,68,68,65,70,73,73,73,70,71,74,74,74,71,1,0,0,1,3,0.333333333,4000000
33,1.8288,78,76,71,71,0.04845815,1,1,3,3,5,0.00794346,458,73,28,23,73,40,64,62,34,64,58,47,60,72,75,68,70,76,61,62,67,78,69,55,68,74,61,42,49,68,60,70,69,5,7,9,15,12,62,62,62,65,63,63,63,65,62,62,62,66,64,64,64,66,72,69,69,69,72,72,70,70,70,72,10,0,0,1,3,0.333333333,900000
20,1.7018,59.9,79,51,64,0,1,1,3,2,5,0.000500533,279,67,21,29,38,39,40,56,25,45,34,35,49,47,53,57,60,54,84,45,71,53,51,38,58,42,41,53,42,44,51,46,46,6,8,12,13,8,46,46,46,49,49,49,49,49,50,50,50,50,51,51,51,50,50,51,51,51,50,50,50,50,50,50,2,0,0,3,3,1,60000
21,1.8288,77.1,131,63,74,0,0,1,3,2,5,0.004890208,42,70,28,30,61,29,59,58,28,54,27,32,46,61,68,66,57,60,59,46,66,67,65,34,56,65,46,38,36,50,59,63,64,12,6,10,12,11,52,52,52,55,53,53,53,55,53,53,53,57,55,55,55,57,64,61,61,61,64,64,63,63,63,64,1,6,0,3,3,1,550000
18,1.8288,72.1,104,64,77,0,1,1,3,2,3,0.006441861,666,65,15,13,66,42,44,58,31,61,64,48,56,58,78,78,70,62,72,45,63,78,66,33,64,61,62,62,41,62,56,57,54,12,11,10,9,12,56,56,56,62,59,59,59,62,60,60,60,64,61,61,61,64,65,61,61,61,65,64,60,60,60,64,9,6,3,1,3,0.333333333,675000
20,1.8288,74.8,154,58,70,0.00660793,1,1,3,3,3,0.002247393,377,78,21,36,35,59,62,49,49,55,47,48,42,58,61,65,66,55,60,56,66,61,67,43,58,26,54,50,55,51,30,25,24,8,14,14,7,12,59,59,59,55,57,57,57,55,55,55,55,55,51,51,51,55,44,44,44,44,44,43,43,43,43,43,14,0,0,3,3,1,220000
24,1.524,69.9,123,62,66,0.002202643,0,1,3,2,5,0.002903092,575,65,28,32,56,30,43,48,28,60,50,32,38,55,72,76,52,57,55,40,63,74,69,38,65,59,42,43,42,47,60,62,61,9,6,8,11,13,49,49,49,54,52,52,52,54,51,51,51,56,52,52,52,56,62,58,58,58,62,62,61,61,61,62,6,0,0,3,3,1,325000
30,1.905,82.1,77,67,68,0.019577911,1,1,2,1,5,0.023071754,183,75,5,12,13,12,11,14,12,11,16,11,13,17,40,42,40,65,55,11,50,30,68,16,31,12,11,36,23,13,15,13,12,66,65,70,65,68,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,2481203.671
34,1.905,78,44,62,62,0.002202643,1,1,2,1,5,0.001251333,131,62,5,30,21,15,23,26,19,14,15,23,37,19,33,29,43,61,48,23,54,27,63,19,33,18,10,44,22,61,20,21,21,63,58,56,61,65,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,150000
34,1.7526,73.9,2,70,70,0.011013216,0,2,3,3,7,0.004339622,415,73,28,6,59,49,59,77,58,67,80,70,76,72,52,50,74,67,79,70,76,62,69,64,80,67,59,66,59,68,66,65,59,16,7,11,12,13,63,63,63,65,65,65,65,65,68,68,68,66,71,71,71,66,66,71,71,71,66,65,68,68,68,65,2,5,0,3,1,3,550000
22,1.5494,72.1,79,59,66,0,1,1,2,1,5,0.001096167,541,67,28,18,13,9,14,25,7,11,14,13,22,15,21,26,33,58,41,18,51,18,61,6,21,14,6,32,17,21,17,13,14,63,60,54,52,58,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,160000
22,1.6764,68,29,58,66,0,1,1,3,2,3,0.001176253,504,68,0,14,49,37,38,61,33,54,36,56,57,57,69,72,79,56,84,54,59,78,45,39,58,54,52,55,53,54,49,56,49,9,11,9,5,11,52,52,52,57,55,55,55,57,57,57,57,59,58,58,58,59,59,58,58,58,59,58,54,54,54,58,2,0,0,3,3,1,160000
21,1.8288,73.9,96,56,70,0.002202643,1,1,3,2,5,0.002262409,196,72,21,30,44,35,54,70,32,50,43,41,59,60,49,54,58,60,59,51,59,34,59,37,60,53,28,58,53,49,56,58,62,7,11,14,5,7,49,49,49,52,52,52,52,52,55,55,55,53,57,57,57,53,56,60,60,60,56,56,60,60,60,56,4,0,0,3,3,1,200000
30,1.524,73.9,44,70,70,0.063876652,1,1,3,2,3,0.016452522,670,69,28,41,49,69,77,58,70,62,49,43,57,65,71,66,74,66,76,69,91,76,76,66,92,36,71,56,69,68,46,49,38,10,15,15,12,15,70,70,70,65,67,67,67,65,65,65,65,64,62,62,62,64,56,58,58,58,56,56,59,59,59,56,14,0,0,1,3,0.333333333,1700000
34,1.9304,88,70,69,69,0.019577911,1,1,2,1,5,0.023071754,327,72,5,1,18,8,9,36,9,10,11,13,26,16,25,48,25,67,59,48,68,31,65,12,21,13,9,27,41,54,26,18,15,70,62,62,69,71,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,2481203.671
32,1.5494,74.8,79,66,66,0.002202643,1,1,2,1,3,0.002282431,679,66,5,21,11,9,14,23,9,17,14,11,27,13,26,24,37,62,45,21,63,41,60,5,23,14,5,27,10,37,19,14,11,64,67,58,69,63,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,375000
25,1.7526,76.2,29,70,75,0,0,1,2,2,7,0.013949857,195,66,7,13,58,24,53,63,30,46,34,66,49,62,72,76,71,66,72,53,65,76,71,38,61,76,57,48,37,63,75,70,68,8,7,10,10,6,54,54,54,57,55,55,55,57,56,56,56,59,59,59,59,59,69,68,68,68,69,70,70,70,70,70,6,0,0,3,3,1,2000000
32,1.8288,73,79,60,60,0,0,1,3,1,5,0.00068573,549,67,28,34,11,8,13,21,5,10,10,13,45,19,20,26,23,40,46,19,57,41,45,9,26,16,6,46,12,33,13,20,23,63,60,66,57,66,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,120000
25,1.8796,84.8,57,65,68,0.00660793,1,1,3,3,5,0.005440794,3,68,17,26,65,62,55,60,60,73,63,40,46,70,77,75,69,45,64,64,44,55,66,58,46,28,66,55,50,56,38,38,33,7,7,6,14,13,65,65,65,67,66,66,66,67,64,64,64,66,57,57,57,66,53,49,49,49,53,51,46,46,46,51,11,7,10,3,3,1,675000
25,1.905,69.9,44,63,64,0.004405286,1,1,3,3,3,0.004044307,595,61,13,28,47,64,62,55,52,63,49,38,52,61,74,67,63,54,62,64,70,69,68,55,56,36,59,52,63,55,29,48,42,10,8,13,8,9,63,63,63,61,62,62,62,61,60,60,60,61,57,57,57,61,53,52,52,52,53,52,51,51,51,52,14,0,0,2,2,1,450000
22,1.9304,78,44,61,70,0.002202643,0,1,3,1,5,0.002767948,164,64,28,1,15,19,22,40,12,22,19,23,38,32,59,58,52,55,57,32,58,35,59,20,30,27,12,49,29,47,25,16,18,64,56,55,60,64,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,290000
25,1.9812,82.1,53,72,77,0.026431718,0,1,2,3,3,0.043981841,483,74,13,25,31,75,78,58,48,69,50,30,38,73,55,56,58,67,30,73,67,73,85,63,56,28,75,56,71,69,17,20,17,8,13,14,14,7,72,72,72,65,69,69,69,65,66,66,66,63,59,59,59,63,46,47,47,47,46,44,45,45,45,44,14,0,0,3,3,1,4200000
28,1.5494,67.1,122,61,62,0.004405286,1,1,3,1,5,0.00166177,40,68,28,33,14,16,15,33,19,15,18,15,28,18,49,50,47,56,67,16,56,42,49,14,35,18,13,48,22,49,14,16,15,63,59,55,59,62,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,200000
26,1.5494,71.2,104,64,67,0.002202643,1,1,3,2,3,0.003083284,398,67,17,2,64,58,60,58,33,61,57,39,54,61,71,78,73,56,60,42,81,70,69,38,58,57,57,51,44,60,64,63,64,10,14,13,10,11,59,59,59,62,60,60,60,62,60,60,60,63,59,59,59,63,65,61,61,61,65,65,64,64,64,65,10,6,0,3,3,1,475000
31,1.905,88,18,76,76,0.035242291,1,1,3,1,5,0.046985039,92,72,5,1,33,22,18,17,21,17,21,20,18,23,55,50,71,68,47,24,69,42,78,18,40,28,11,64,17,63,10,16,18,76,77,77,76,74,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,4900000
28,1.8288,77.1,147,72,72,0.046255507,1,1,3,3,5,0.027964782,271,73,28,6,61,53,55,74,49,68,64,53,70,73,75,67,74,71,71,70,73,88,68,64,83,70,62,73,45,67,69,67,68,9,13,13,16,12,66,66,66,69,69,69,69,69,71,71,71,71,73,73,73,71,72,74,74,74,72,71,70,70,70,71,4,0,0,1,1,1,3100000
31,1.7018,73.9,6,70,70,0.024229075,0,1,4,3,5,0.013949857,621,70,12,10,70,61,47,70,49,71,81,82,68,74,76,75,77,70,78,78,78,74,66,65,56,58,60,71,70,71,70,64,56,7,15,12,14,14,67,67,67,71,70,70,70,71,71,71,71,72,70,70,70,72,69,68,68,68,69,68,64,64,64,68,4,3,7,3,3,1,1600000
35,1.7018,69.9,6,72,72,0.024229075,1,1,4,3,5,0.011947724,217,70,0,10,57,69,66,74,67,72,72,74,72,74,69,69,71,60,70,70,70,54,58,71,56,31,72,73,65,71,69,35,29,6,14,16,10,9,70,70,70,71,72,72,72,71,73,73,73,70,68,68,68,70,56,58,58,58,56,54,54,54,54,54,0,14,8,3,2,1.5,1600000
21,1.8288,73,76,60,71,0,1,1,2,2,3,0.002562729,464,68,28,32,64,26,49,40,27,55,33,30,37,62,71,55,70,58,60,30,63,63,58,29,65,62,35,31,37,52,59,61,60,8,16,7,7,14,45,45,45,52,47,47,47,52,47,47,47,52,48,48,48,52,60,56,56,56,60,61,60,60,60,61,10,0,0,3,3,1,300000
20,1.8542,79.8,52,58,71,0,0,1,3,2,3,0.003268481,301,60,0,22,51,42,44,63,41,55,56,56,60,62,67,65,66,60,67,60,54,64,60,38,44,44,46,58,48,61,45,48,40,14,12,9,9,8,54,54,54,57,57,57,57,57,58,58,58,59,58,58,58,59,56,55,55,55,56,54,51,51,51,54,4,1,3,3,3,1,240000
34,1.7526,78,57,78,78,0.052863436,1,2,3,3,5,0.028465316,224,74,10,10,73,52,52,81,58,74,62,70,81,78,53,43,71,80,75,68,78,71,67,44,67,86,58,78,62,84,72,74,72,7,9,7,9,9,64,64,64,69,69,69,69,69,72,72,72,72,77,77,77,72,75,79,79,79,75,73,74,74,74,73,2,0,0,3,1,3,3100000
27,1.905,83.9,136,62,65,0.002202643,1,1,2,2,5,0.002903092,292,62,8,5,45,23,66,42,30,38,40,41,55,46,49,51,43,60,32,45,30,67,84,39,73,61,31,44,46,60,58,61,55,8,7,12,7,15,45,45,45,43,43,43,43,43,44,44,44,46,49,49,49,46,55,58,58,58,55,57,62,62,62,57,1,0,0,3,3,1,325000
32,1.8796,88.9,44,63,63,0.00660793,0,1,2,2,5,0.00203717,431,63,28,23,65,42,51,60,46,59,66,67,58,58,70,82,68,58,70,56,78,85,73,45,61,56,57,61,48,60,52,57,60,4,3,17,5,8,58,58,58,61,59,59,59,61,60,60,60,63,61,61,61,63,65,61,61,61,65,64,61,61,61,64,6,0,0,1,3,0.333333333,240000
35,1.905,87.1,18,69,69,0.013215859,0,1,3,2,5,0.003028225,64,70,8,4,57,52,76,62,49,44,51,55,61,51,56,59,45,67,61,53,62,59,90,44,49,55,31,44,62,60,70,72,74,9,15,7,9,11,56,56,56,52,52,52,52,52,52,52,52,54,56,56,56,54,63,64,64,64,63,65,70,70,70,65,1,0,0,3,3,1,325000
23,1.8542,78.9,113,71,79,0.037444934,1,1,3,3,5,0.033470646,160,71,28,9,52,70,73,52,70,73,64,26,38,70,67,70,66,67,54,74,81,63,74,65,52,18,70,59,67,62,39,23,16,7,6,9,11,15,71,71,71,67,69,69,69,67,65,65,65,65,57,57,57,65,48,46,46,46,48,46,46,46,46,46,14,0,0,3,3,1,3500000
22,1.524,68,84,66,73,0.004405286,1,1,3,2,3,0.006942394,341,69,21,34,46,49,54,69,56,58,59,61,66,65,59,62,65,66,73,64,54,70,66,59,69,67,59,68,56,63,45,59,56,7,12,15,13,7,61,61,61,61,63,63,63,61,64,64,64,63,66,66,66,63,62,65,65,65,62,61,61,61,61,61,4,3,0,1,1,1,900000
27,1.5494,76.2,136,63,65,0,1,1,3,2,5,0.00242258,321,60,9,6,55,56,63,57,56,52,56,38,56,54,57,58,59,57,64,59,63,90,73,60,86,60,53,55,47,54,61,63,58,6,6,10,16,9,59,59,59,57,57,57,57,57,57,57,57,58,60,60,60,58,62,64,64,64,62,63,65,65,65,63,2,2,0,3,1,3,375000
28,1.7018,67.1,44,65,65,0.008810573,1,1,4,2,5,0.004755064,472,62,23,7,66,58,54,61,52,66,39,60,56,62,75,76,78,54,88,56,87,72,67,61,49,38,63,60,57,52,60,48,45,6,9,16,15,14,62,62,62,66,64,64,64,66,64,64,64,65,61,61,61,65,60,56,56,56,60,58,55,55,55,58,11,5,0,3,3,1,550000
20,1.5494,69.9,96,57,67,0,1,1,2,2,5,0.00151161,611,68,28,32,42,37,55,59,45,62,40,47,60,60,65,66,60,53,60,64,60,55,67,42,55,56,50,54,50,50,55,55,54,12,5,14,6,10,56,56,56,56,57,57,57,56,57,57,57,57,58,58,58,57,57,58,58,58,57,57,58,58,58,57,4,0,0,3,3,1,170000
25,1.8542,78.9,137,65,69,0.004405286,1,1,3,2,3,0.005440794,419,64,28,11,32,67,61,52,58,54,57,50,46,59,69,74,61,67,62,61,69,52,72,58,57,35,71,65,65,64,22,35,18,15,13,15,13,13,66,66,66,61,64,64,64,61,62,62,62,59,57,57,57,59,46,47,47,47,46,45,46,46,46,45,14,4,0,1,3,0.333333333,700000
33,1.905,89.8,76,72,72,0.00660793,1,2,2,1,7,0.010946658,305,67,21,27,11,13,10,26,17,9,10,13,34,13,21,25,29,71,42,22,56,26,74,13,38,19,8,26,24,51,20,9,13,70,70,59,76,73,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,1800000
32,1.7526,81.2,44,70,70,0.033039648,1,2,3,2,5,0.01445039,81,70,28,8,74,59,60,67,73,61,74,75,72,72,52,50,62,72,71,87,73,76,74,77,85,66,65,68,81,76,68,70,66,12,9,9,16,14,68,68,68,66,67,67,67,66,68,68,68,67,71,71,71,67,69,72,72,72,69,69,70,70,70,69,4,3,0,3,3,1,1500000
19,1.9304,89.8,57,58,75,0,1,1,3,2,7,0.002843028,6,75,21,31,39,27,60,52,33,35,31,32,50,40,55,55,54,46,50,62,68,60,79,37,80,51,27,30,39,43,45,58,53,7,7,5,6,9,45,45,45,41,41,41,41,41,41,41,41,43,45,45,45,43,51,54,54,54,51,52,59,59,59,52,1,0,0,3,3,1,250000
22,1.8796,79.8,131,56,66,0.002202643,1,1,2,1,5,0.001201279,286,77,21,33,13,7,11,23,6,7,14,11,18,17,25,28,34,51,37,22,40,22,33,6,20,6,7,34,18,39,10,11,10,56,55,51,51,60,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,110000
30,1.7526,73.9,117,71,71,0.008810573,1,1,4,3,5,0.023459985,551,69,28,7,71,64,61,67,68,75,77,72,66,72,75,77,77,70,73,75,80,66,61,66,65,30,70,64,72,65,21,22,25,16,8,6,16,10,70,70,70,72,72,72,72,72,71,71,71,72,65,65,65,72,55,52,52,52,55,51,45,45,45,51,12,8,0,3,3,1,2200000
19,1.5494,73,94,66,80,0,1,1,3,3,5,0.013949857,488,68,20,28,51,35,57,71,42,65,44,42,63,67,69,72,74,62,65,59,61,68,61,36,53,65,51,70,46,65,64,68,61,10,14,12,12,15,57,57,57,62,61,61,61,62,64,64,64,64,66,66,66,64,66,67,67,67,66,66,65,65,65,66,2,0,0,3,3,1,1200000
22,1.5494,77.1,131,66,78,0.002202643,1,1,2,3,5,0.010446125,197,73,21,37,65,66,55,66,61,68,48,49,60,66,72,75,61,51,66,64,60,70,60,61,45,45,61,54,62,57,40,59,45,11,6,12,7,6,65,65,65,66,65,65,65,66,64,64,64,66,62,62,62,66,60,57,57,57,60,59,54,54,54,59,11,14,0,1,2,0.5,1200000
23,1.8288,69.9,58,66,75,0.026431718,1,1,3,3,5,0.023071754,83,64,28,11,64,68,53,60,65,66,42,30,55,64,78,81,71,55,59,71,58,71,78,48,33,18,61,49,59,68,24,47,43,8,14,7,15,10,66,66,66,66,65,65,65,66,63,63,63,66,58,58,58,66,55,49,49,49,55,53,47,47,47,53,14,11,0,3,2,1.5,1000000
27,1.905,87.1,39,71,71,0.017621145,1,1,3,2,5,0.015451456,655,72,28,26,40,26,72,59,29,37,23,25,55,53,55,63,49,64,45,55,68,64,84,22,71,67,39,45,33,54,73,72,70,15,10,14,12,8,51,51,51,47,48,48,48,47,49,49,49,50,54,54,54,50,62,66,66,66,62,65,72,72,72,65,1,0,0,2,1,2,2100000
23,1.7526,69.9,136,58,64,0,1,1,3,2,5,0.001171247,321,60,28,14,48,55,36,58,49,59,46,40,54,57,81,79,67,41,80,59,66,60,55,53,55,36,56,54,52,51,35,34,35,15,12,13,6,7,57,57,57,60,59,59,59,60,59,59,59,59,54,54,54,59,51,48,48,48,51,49,44,44,44,49,12,0,0,3,3,1,170000
27,1.8288,83.9,6,70,72,0.013215859,1,1,3,2,5,0.013949857,151,69,18,6,51,25,70,61,31,55,50,35,64,60,51,62,54,64,54,47,76,71,77,37,71,68,55,54,47,60,70,70,64,10,15,8,15,11,54,54,54,54,55,55,55,54,56,56,56,58,61,61,61,58,64,67,67,67,64,65,70,70,70,65,1,0,0,1,1,1,1800000
33,1.8542,81.2,39,68,68,0.002202643,0,1,1,2,5,0.003218428,24,65,8,22,63,31,65,66,39,62,37,59,58,58,53,56,61,64,48,75,82,73,89,56,69,65,46,45,60,65,63,67,62,6,11,10,10,9,57,57,57,57,56,56,56,57,57,57,57,59,60,60,60,59,65,66,66,66,65,65,69,69,69,65,1,3,0,3,3,1,525000
24,1.5494,57.2,79,66,70,0.004405286,1,1,4,3,5,0.023071754,567,64,28,14,45,56,38,64,66,66,72,40,46,71,92,84,94,68,93,61,90,82,27,66,43,25,62,54,42,59,41,43,29,15,10,7,12,13,62,62,62,68,67,67,67,68,67,67,67,67,61,61,61,67,56,51,51,51,56,54,44,44,44,54,0,14,0,1,1,1,850000
25,1.8288,83,29,71,78,0.002202643,1,1,2,2,7,0.022959452,194,69,18,4,57,33,77,56,42,57,44,37,49,50,69,74,63,66,63,48,87,86,79,36,54,71,43,44,49,54,74,73,66,16,6,9,8,9,55,55,55,55,53,53,53,55,53,53,53,58,56,56,56,58,68,65,65,65,68,70,72,72,72,70,1,0,0,3,1,3,2800000
24,1.524,73.9,29,57,66,0,1,1,2,2,5,0.001021087,339,64,20,19,49,24,55,38,23,51,33,26,31,52,68,60,58,65,72,23,59,65,71,24,54,57,42,37,36,48,49,57,52,12,8,7,8,10,45,45,45,49,46,46,46,49,46,46,46,50,46,46,46,50,56,52,52,52,56,57,57,57,57,57,1,10,3,3,1,3,140000
24,1.8288,79.8,127,69,74,0.022026432,0,1,4,3,5,0.013449324,4,72,21,11,38,69,73,48,69,59,45,41,39,64,68,69,65,65,65,73,69,73,79,57,73,25,71,43,68,58,27,26,19,13,14,7,10,7,69,69,69,61,64,64,64,61,59,59,59,60,53,53,53,60,47,46,46,46,47,46,47,47,47,46,14,0,0,3,1,3,1400000
19,1.8288,64.9,28,49,67,0,1,1,3,2,3,0.000770821,296,66,28,38,32,26,40,58,33,46,39,33,52,55,63,78,79,47,69,47,70,49,42,27,54,51,32,40,38,44,56,47,48,11,8,7,6,9,44,44,44,48,47,47,47,48,49,49,49,49,49,49,49,49,52,53,53,53,52,53,52,52,52,53,4,0,0,3,3,1,60000
26,1.8796,88,116,68,69,0.046255507,0,1,3,3,5,0.023071754,469,67,21,19,67,67,57,62,66,73,69,56,54,72,66,72,73,60,51,70,55,55,71,68,61,46,71,67,67,70,40,32,43,15,13,9,9,14,69,69,69,70,70,70,70,70,69,69,69,68,63,63,63,68,57,55,55,55,57,55,52,52,52,55,11,14,0,3,3,1,1100000
19,1.8542,72.1,44,52,67,0,1,1,2,1,5,0.000885944,221,63,21,32,12,9,14,21,9,13,11,11,20,12,32,15,45,44,48,18,56,20,49,5,25,11,7,37,14,37,6,11,13,54,52,51,50,53,59.8917343,59.8917343,59.8917343,61.16578678,60.82270901,60.82270901,60.82270901,61.16578678,61.086518,61.086518,61.086518,61.87652667,60.32708218,60.32708218,60.32708218,61.87652667,59.67457253,58.9429517,58.9429517,58.9429517,59.67457253,58.97068789,57.72161374,57.72161374,57.72161374,58.97068789,5,0,0,3,3,1,80000
23,1.8796,78.9,120,69,79,0,1,1,1,2,3,0.017453588,448,73,1,3,32,36,71,69,28,42,32,36,65,40,67,65,57,68,51,44,66,60,70,33,55,73,48,37,50,59,70,71,65,7,9,11,13,10,53,53,53,49,50,50,50,49,51,51,51,52,56,56,56,52,62,65,65,65,62,64,69,69,69,64,1,0,0,2,3,0.666666667,1500000
28,1.524,73.9,44,67,67,0.035242291,0,1,2,3,3,0.023071754,564,71,28,22,68,50,44,64,54,69,60,54,53,67,89,86,85,55,71,67,61,72,57,54,31,34,55,57,53,66,48,52,49,14,14,11,10,7,61,61,61,67,64,64,64,67,65,65,65,67,60,60,60,67,61,55,55,55,61,60,51,51,51,60,7,9,6,3,3,1,800000
21,1.9304,78,33,62,71,0.008810573,1,1,3,2,5,0.023071754,580,67,28,28,31,29,62,35,33,37,32,28,37,35,49,55,42,55,47,42,63,57,77,21,55,58,31,33,49,47,62,67,65,9,9,7,13,8,43,43,43,39,39,39,39,39,38,38,38,40,41,41,41,40,52,53,53,53,52,55,62,62,62,55,1,0,0,3,3,1,400000
35,1.7526,68,123,67,67,0.004405286,1,1,4,3,5,0.003218428,362,67,23,29,68,62,35,63,58,67,64,62,57,65,75,73,78,68,78,68,69,72,65,66,54,29,65,63,67,69,55,33,32,10,8,11,11,10,64,64,64,68,67,67,67,68,67,67,67,68,62,62,62,68,57,54,54,54,57,54,48,48,48,54,11,0,0,1,3,0.333333333,375000
